Region,Crop,Year,Month,Temperature_C,Rainfall_mm,Humidity_percent,CO2_MtCO2,Avg_pH,Avg_Nitrogen_ppm,Avg_Phosphorus_ppm,Avg_Organic_Matter_Percent,Yield_kg_per_ha,GDD,Cumulative_Rainfall,Days_Into_Season,pH_Temperature_Interaction,Nitrogen_Rainfall_Interaction,Is_Rainy_Season,Is_Peak_Growing,Heat_Stress,Cold_Stress,Rainfall_Anomaly,Drought_Risk,Flood_Risk,Yield_Lag_1,Yield_Lag_2,Yield_Lag_3,Yield_MA_3yr,Temp_MA_3yr,Rain_MA_3yr,Yield_YoY_Change,Temp_YoY_Change,Rain_YoY_Change,Yield_Volatility_3yr
South West,Cassava,2013,3,28.013472222222223,339.3875,86.19166666666666,117.401,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,1233.3255532731087,0,168.54772453703703,43322.814374999994,0,0,0,0,-0.8433520196437639,1,0,14.07907538776001,14.04954044779343,16.069727821057114,13.978268234374951,24.9537962962963,9465.033333333333,-0.27288652018859594,0.11513888888889312,-2827.800000000001,0.14975499834503136
South West,Cassava,2013,4,27.61154843357554,384.8568032731088,86.19166666666666,117.401,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.301031477928569,17.61154843357554,1618.1823565462175,0,166.12948307534614,49126.97093781234,1,0,0,0,-0.8433520196564761,1,0,14.07907538776001,14.04954044779343,16.069727821057114,13.978268234374951,24.9537962962963,9465.033333333333,-0.27288652018859594,0.11513888888889312,-2827.800000000001,0.14975499834503136
South West,Cassava,2013,5,26.513472222222223,509.08124999999995,86.19166666666666,117.401,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.301031477928569,16.513472222222223,2127.2636065462175,30,159.52272453703705,64984.22156249999,1,1,0,0,-0.8433520196796273,1,0,14.07907538776001,14.04954044779343,16.069727821057114,13.978268234374951,24.9537962962963,9465.033333333333,-0.27288652018859594,0.11513888888889312,-2827.800000000001,0.14975499834503136
South West,Cassava,2013,6,25.013472222222223,678.775,86.19166666666666,117.401,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.301031477928569,15.013472222222223,2806.0386065462176,60,150.49772453703704,86645.62874999999,1,1,0,0,-0.8433520196975571,1,0,14.07907538776001,14.04954044779343,16.069727821057114,13.978268234374951,24.9537962962963,9465.033333333333,-0.27288652018859594,0.11513888888889312,-2827.800000000001,0.14975499834503136
South West,Cassava,2013,7,23.513472222222223,848.46875,86.19166666666666,117.401,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.301031477928569,13.513472222222223,3654.5073565462176,90,141.47272453703704,108307.0359375,1,1,0,0,-0.8433520197083162,1,0,14.07907538776001,14.04954044779343,16.069727821057114,13.978268234374951,24.9537962962963,9465.033333333333,-0.27288652018859594,0.11513888888889312,-2827.800000000001,0.14975499834503136
South West,Cassava,2013,8,22.415396010868907,972.6931967268911,86.19166666666666,117.401,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.301031477928569,12.415396010868907,4627.200553273108,120,134.86596599872792,124164.28656218764,1,0,0,0,-0.8433520197138128,1,0,14.07907538776001,14.04954044779343,16.069727821057114,13.978268234374951,24.9537962962963,9465.033333333333,-0.27288652018859594,0.11513888888889312,-2827.800000000001,0.14975499834503136
South West,Cassava,2013,9,22.013472222222223,1018.1624999999999,86.19166666666666,117.401,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.301031477928569,12.013472222222223,5645.363053273109,150,132.44772453703703,129968.44312499998,1,0,0,0,-0.8433520197154895,1,0,14.07907538776001,14.04954044779343,16.069727821057114,13.978268234374951,24.9537962962963,9465.033333333333,-0.27288652018859594,0.11513888888889312,-2827.800000000001,0.14975499834503136
South West,Cassava,2013,10,22.415396010868907,972.6931967268912,86.19166666666666,117.401,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,6618.05625,180,134.86596599872792,124164.28656218766,0,0,0,0,-0.843352019713812,1,0,14.07907538776001,14.04954044779343,16.069727821057114,13.978268234374951,24.9537962962963,9465.033333333333,-0.27288652018859594,0.11513888888889312,-2827.800000000001,0.14975499834503136
South West,Cassava,2013,11,23.513472222222223,848.46875,86.19166666666666,117.401,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,7466.525,210,141.47272453703704,108307.0359375,0,0,0,0,-0.8433520197083162,1,0,14.07907538776001,14.04954044779343,16.069727821057114,13.978268234374951,24.9537962962963,9465.033333333333,-0.27288652018859594,0.11513888888889312,-2827.800000000001,0.14975499834503136
South West,Cassava,2013,12,25.013472222222223,678.775,86.19166666666666,117.401,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,8145.299999999999,240,150.49772453703704,86645.62874999999,0,0,0,0,-0.8433520196975571,1,0,14.07907538776001,14.04954044779343,16.069727821057114,13.978268234374951,24.9537962962963,9465.033333333333,-0.27288652018859594,0.11513888888889312,-2827.800000000001,0.14975499834503136
South West,Cassava,2014,1,26.839861111111112,621.50625,85.19722222222222,123.971,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,621.50625,0,161.48649768518518,79335.2728125,0,0,0,0,0.11278668022328753,0,0,13.806188867571414,14.07907538776001,14.04954044779343,13.323081612618566,25.08388888888889,9687.5,-1.7222082850471452,0.32638888888889284,1798.800000000001,1.0817325387131052
South West,Cassava,2014,2,27.93793732246443,469.8481992594651,85.19722222222222,123.971,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,1091.3544492594651,0,168.0932562234943,59976.12263547072,0,0,0,0,0.11278668022019218,0,0,13.806188867571414,14.07907538776001,14.04954044779343,13.323081612618566,25.08388888888889,9687.5,-1.7222082850471452,0.32638888888889284,1798.800000000001,1.0817325387131052
South West,Cassava,2014,3,28.339861111111112,414.33750000000003,85.19722222222222,123.971,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,1505.6919492594652,0,170.5114976851852,52890.181875,0,0,0,0,0.11278668021849268,0,0,13.806188867571414,14.07907538776001,14.04954044779343,13.323081612618566,25.08388888888889,9687.5,-1.7222082850471452,0.32638888888889284,1798.800000000001,1.0817325387131052
South West,Cassava,2014,4,27.93793732246443,469.8481992594652,85.19722222222222,123.971,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.013996763754045,17.93793732246443,1975.5401485189304,0,168.0932562234943,59976.12263547073,1,0,0,0,0.11278668022019153,0,0,13.806188867571414,14.07907538776001,14.04954044779343,13.323081612618566,25.08388888888889,9687.5,-1.7222082850471452,0.32638888888889284,1798.800000000001,1.0817325387131052
South West,Cassava,2014,5,26.839861111111112,621.50625,85.19722222222222,123.971,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.013996763754045,16.839861111111112,2597.0463985189303,30,161.48649768518518,79335.2728125,1,1,0,0,0.11278668022328753,0,0,13.806188867571414,14.07907538776001,14.04954044779343,13.323081612618566,25.08388888888889,9687.5,-1.7222082850471452,0.32638888888889284,1798.800000000001,1.0817325387131052
South West,Cassava,2014,6,25.339861111111112,828.6750000000001,85.19722222222222,123.971,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.013996763754045,15.339861111111112,3425.7213985189305,60,152.46149768518518,105780.36375,1,1,0,0,0.11278668022568678,0,0,13.806188867571414,14.07907538776001,14.04954044779343,13.323081612618566,25.08388888888889,9687.5,-1.7222082850471452,0.32638888888889284,1798.800000000001,1.0817325387131052
South West,Cassava,2014,7,23.839861111111112,1035.84375,85.19722222222222,123.971,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.013996763754045,13.839861111111112,4461.56514851893,90,143.4364976851852,132225.4546875,1,1,0,0,0.11278668022712458,0,0,13.806188867571414,14.07907538776001,14.04954044779343,13.323081612618566,25.08388888888889,9687.5,-1.7222082850471452,0.32638888888889284,1798.800000000001,1.0817325387131052
South West,Cassava,2014,8,22.741784899757796,1187.501800740535,85.19722222222222,123.971,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.013996763754045,12.741784899757796,5649.066949259465,120,136.82973914687608,151584.60486452928,1,0,0,0,0.11278668022786005,0,0,13.806188867571414,14.07907538776001,14.04954044779343,13.323081612618566,25.08388888888889,9687.5,-1.7222082850471452,0.32638888888889284,1798.800000000001,1.0817325387131052
South West,Cassava,2014,9,22.339861111111112,1243.0125,85.19722222222222,123.971,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.013996763754045,12.339861111111112,6892.079449259465,150,134.4114976851852,158670.545625,1,0,0,0,0.1127866802280836,0,0,13.806188867571414,14.07907538776001,14.04954044779343,13.323081612618566,25.08388888888889,9687.5,-1.7222082850471452,0.32638888888889284,1798.800000000001,1.0817325387131052
South West,Cassava,2014,10,22.741784899757796,1187.501800740535,85.19722222222222,123.971,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,8079.58125,180,136.82973914687608,151584.60486452928,0,0,0,0,0.11278668022786001,0,0,13.806188867571414,14.07907538776001,14.04954044779343,13.323081612618566,25.08388888888889,9687.5,-1.7222082850471452,0.32638888888889284,1798.800000000001,1.0817325387131052
South West,Cassava,2014,11,23.839861111111112,1035.84375,85.19722222222222,123.971,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,9115.425000000001,210,143.4364976851852,132225.4546875,0,0,0,0,0.11278668022712458,0,0,13.806188867571414,14.07907538776001,14.04954044779343,13.323081612618566,25.08388888888889,9687.5,-1.7222082850471452,0.32638888888889284,1798.800000000001,1.0817325387131052
South West,Cassava,2014,12,25.339861111111112,828.6750000000001,85.19722222222222,123.971,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,9944.1,240,152.46149768518518,105780.36375,0,0,0,0,0.11278668022568678,0,0,13.806188867571414,14.07907538776001,14.04954044779343,13.323081612618566,25.08388888888889,9687.5,-1.7222082850471452,0.32638888888889284,1798.800000000001,1.0817325387131052
South West,Cassava,2015,1,26.715138888888887,446.56875,82.85416666666667,110.525,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,446.56875,0,160.73608564814813,57004.5009375,0,0,0,0,-1.3750008564835488,1,0,12.08398058252427,13.806188867571414,14.07907538776001,12.827056545798891,25.18949074074074,8411.5,0.5070196047767244,-0.1247222222222284,-2799.0,0.8850380204046066
South West,Cassava,2015,2,27.813215100242203,337.5984119758253,82.85416666666667,110.525,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,784.1671619758254,0,167.34284418645726,43094.43728871409,0,0,0,0,-1.375000856445802,1,0,12.08398058252427,13.806188867571414,14.07907538776001,12.827056545798891,25.18949074074074,8411.5,0.5070196047767244,-0.1247222222222284,-2799.0,0.8850380204046066
South West,Cassava,2015,3,28.215138888888887,297.71250000000003,82.85416666666667,110.525,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,1081.8796619758255,0,169.76108564814814,38003.000625,0,0,0,0,-1.375000856425078,1,0,12.08398058252427,13.806188867571414,14.07907538776001,12.827056545798891,25.18949074074074,8411.5,0.5070196047767244,-0.1247222222222284,-2799.0,0.8850380204046066
South West,Cassava,2015,4,27.813215100242203,337.59841197582534,82.85416666666667,110.525,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.0985000312168323,17.813215100242203,1419.4780739516507,0,167.34284418645726,43094.4372887141,1,0,0,0,-1.3750008564458032,1,0,12.08398058252427,13.806188867571414,14.07907538776001,12.827056545798891,25.18949074074074,8411.5,0.5070196047767244,-0.1247222222222284,-2799.0,0.8850380204046066
South West,Cassava,2015,5,26.715138888888887,446.56875,82.85416666666667,110.525,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.0985000312168323,16.715138888888887,1866.0468239516508,30,160.73608564814813,57004.5009375,1,1,0,0,-1.3750008564835488,1,0,12.08398058252427,13.806188867571414,14.07907538776001,12.827056545798891,25.18949074074074,8411.5,0.5070196047767244,-0.1247222222222284,-2799.0,0.8850380204046066
South West,Cassava,2015,6,25.215138888888887,595.4250000000001,82.85416666666667,110.525,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.0985000312168323,15.215138888888887,2461.4718239516505,60,151.71108564814813,76006.00125,1,1,0,0,-1.3750008565127823,1,0,12.08398058252427,13.806188867571414,14.07907538776001,12.827056545798891,25.18949074074074,8411.5,0.5070196047767244,-0.1247222222222284,-2799.0,0.8850380204046066
South West,Cassava,2015,7,23.715138888888887,744.2812500000001,82.85416666666667,110.525,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.0985000312168323,13.715138888888887,3205.753073951651,90,142.68608564814815,95007.50156250001,1,1,0,0,-1.3750008565303236,1,0,12.08398058252427,13.806188867571414,14.07907538776001,12.827056545798891,25.18949074074074,8411.5,0.5070196047767244,-0.1247222222222284,-2799.0,0.8850380204046066
South West,Cassava,2015,8,22.61706267753557,853.2515880241747,82.85416666666667,110.525,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.0985000312168323,12.617062677535571,4059.0046619758255,120,136.07932710983903,108917.5652112859,1,0,0,0,-1.3750008565392853,1,0,12.08398058252427,13.806188867571414,14.07907538776001,12.827056545798891,25.18949074074074,8411.5,0.5070196047767244,-0.1247222222222284,-2799.0,0.8850380204046066
South West,Cassava,2015,9,22.215138888888887,893.1375,82.85416666666667,110.525,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,2.0985000312168323,12.215138888888887,4952.142161975826,150,133.66108564814814,114009.001875,1,0,0,0,-1.3750008565420182,1,0,12.08398058252427,13.806188867571414,14.07907538776001,12.827056545798891,25.18949074074074,8411.5,0.5070196047767244,-0.1247222222222284,-2799.0,0.8850380204046066
South West,Cassava,2015,10,22.61706267753557,853.2515880241748,82.85416666666667,110.525,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,5805.39375,180,136.07932710983903,108917.56521128591,0,0,0,0,-1.3750008565392842,1,0,12.08398058252427,13.806188867571414,14.07907538776001,12.827056545798891,25.18949074074074,8411.5,0.5070196047767244,-0.1247222222222284,-2799.0,0.8850380204046066
South West,Cassava,2015,11,23.715138888888887,744.2812500000001,82.85416666666667,110.525,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,6549.675,210,142.68608564814815,95007.50156250001,0,0,0,0,-1.3750008565303236,1,0,12.08398058252427,13.806188867571414,14.07907538776001,12.827056545798891,25.18949074074074,8411.5,0.5070196047767244,-0.1247222222222284,-2799.0,0.8850380204046066
South West,Cassava,2015,12,25.215138888888887,595.4250000000001,82.85416666666667,110.525,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,7145.1,240,151.71108564814813,76006.00125,0,0,0,0,-1.3750008565127823,1,0,12.08398058252427,13.806188867571414,14.07907538776001,12.827056545798891,25.18949074074074,8411.5,0.5070196047767244,-0.1247222222222284,-2799.0,0.8850380204046066
South West,Cassava,2016,1,27.203472222222224,604.51875,82.35277777777777,116.396,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,604.51875,0,163.67422453703705,77166.81843749998,0,0,0,0,-0.031686578968180744,0,0,12.591000187300994,12.08398058252427,13.806188867571414,11.149044841499583,25.419490740740745,8920.5,-3.818846432627506,0.4883333333333404,2527.199999999999,2.0739999153524513
South West,Cassava,2016,2,28.30154843357554,457.00593695732385,82.35277777777777,116.396,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,1061.5246869573239,0,170.28098307534617,58336.80785260239,0,0,0,0,-0.03168657896730973,0,0,12.591000187300994,12.08398058252427,13.806188867571414,11.149044841499583,25.419490740740745,8920.5,-3.818846432627506,0.4883333333333404,2527.199999999999,2.0739999153524513
South West,Cassava,2016,3,28.703472222222224,403.0125,82.35277777777777,116.396,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,1464.5371869573237,0,172.69922453703705,51444.54562499999,0,0,0,0,-0.031686578966832114,0,0,12.591000187300994,12.08398058252427,13.806188867571414,11.149044841499583,25.419490740740745,8920.5,-3.818846432627506,0.4883333333333404,2527.199999999999,2.0739999153524513
South West,Cassava,2016,4,28.30154843357554,457.0059369573239,82.35277777777777,116.396,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.4620256257789146,18.30154843357554,1921.5431239146478,0,170.28098307534617,58336.8078526024,1,0,0,0,-0.03168657896731101,0,0,12.591000187300994,12.08398058252427,13.806188867571414,11.149044841499583,25.419490740740745,8920.5,-3.818846432627506,0.4883333333333404,2527.199999999999,2.0739999153524513
South West,Cassava,2016,5,27.203472222222224,604.51875,82.35277777777777,116.396,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.4620256257789146,17.203472222222224,2526.0618739146475,30,163.67422453703705,77166.81843749998,1,1,0,0,-0.031686578968180744,0,0,12.591000187300994,12.08398058252427,13.806188867571414,11.149044841499583,25.419490740740745,8920.5,-3.818846432627506,0.4883333333333404,2527.199999999999,2.0739999153524513
South West,Cassava,2016,6,25.703472222222224,806.025,82.35277777777777,116.396,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.4620256257789146,15.703472222222224,3332.0868739146476,60,154.64922453703704,102889.09124999998,1,1,0,0,-0.03168657896885324,0,0,12.591000187300994,12.08398058252427,13.806188867571414,11.149044841499583,25.419490740740745,8920.5,-3.818846432627506,0.4883333333333404,2527.199999999999,2.0739999153524513
South West,Cassava,2016,7,24.203472222222224,1007.53125,82.35277777777777,116.396,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.4620256257789146,14.203472222222224,4339.618123914648,90,145.62422453703704,128611.3640625,1,1,0,0,-0.0316865789692579,0,0,12.591000187300994,12.08398058252427,13.806188867571414,11.149044841499583,25.419490740740745,8920.5,-3.818846432627506,0.4883333333333404,2527.199999999999,2.0739999153524513
South West,Cassava,2016,8,23.10539601086891,1155.044063042676,82.35277777777777,116.396,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.4620256257789146,13.105396010868908,5494.662186957324,120,139.01746599872794,147441.37464739758,1,0,0,0,-0.03168657896946447,0,0,12.591000187300994,12.08398058252427,13.806188867571414,11.149044841499583,25.419490740740745,8920.5,-3.818846432627506,0.4883333333333404,2527.199999999999,2.0739999153524513
South West,Cassava,2016,9,22.703472222222224,1209.0375,82.35277777777777,116.396,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.4620256257789146,12.703472222222224,6703.699686957323,150,136.59922453703706,154333.63687499997,1,0,0,0,-0.03168657896952816,0,0,12.591000187300994,12.08398058252427,13.806188867571414,11.149044841499583,25.419490740740745,8920.5,-3.818846432627506,0.4883333333333404,2527.199999999999,2.0739999153524513
South West,Cassava,2016,10,23.10539601086891,1155.044063042676,82.35277777777777,116.396,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,7858.74375,180,139.01746599872794,147441.37464739758,0,0,0,0,-0.03168657896946445,0,0,12.591000187300994,12.08398058252427,13.806188867571414,11.149044841499583,25.419490740740745,8920.5,-3.818846432627506,0.4883333333333404,2527.199999999999,2.0739999153524513
South West,Cassava,2016,11,24.203472222222224,1007.53125,82.35277777777777,116.396,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,8866.275,210,145.62422453703704,128611.3640625,0,0,0,0,-0.0316865789692579,0,0,12.591000187300994,12.08398058252427,13.806188867571414,11.149044841499583,25.419490740740745,8920.5,-3.818846432627506,0.4883333333333404,2527.199999999999,2.0739999153524513
South West,Cassava,2016,12,25.703472222222224,806.025,82.35277777777777,116.396,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,9672.3,240,154.64922453703704,102889.09124999998,0,0,0,0,-0.03168657896885324,0,0,12.591000187300994,12.08398058252427,13.806188867571414,11.149044841499583,25.419490740740745,8920.5,-3.818846432627506,0.4883333333333404,2527.199999999999,2.0739999153524513
South West,Cassava,2017,1,26.970972222222223,577.54375,84.57777777777778,112.54,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,577.54375,0,162.27534953703704,73723.4596875,0,0,0,0,-0.26110033418170997,0,0,8.772153754673488,12.591000187300994,12.08398058252427,10.333329790736252,25.463194444444444,8686.033333333333,0.8646816755607887,-0.2325000000000088,-431.59999999999854,2.002429852618123
South West,Cassava,2017,2,28.06904843357554,436.6132938020474,84.57777777777778,112.54,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,1014.1570438020474,0,168.88210807534617,55733.68695383135,0,0,0,0,-0.2611003341745415,0,0,8.772153754673488,12.591000187300994,12.08398058252427,10.333329790736252,25.463194444444444,8686.033333333333,0.8646816755607887,-0.2325000000000088,-431.59999999999854,2.002429852618123
South West,Cassava,2017,3,28.470972222222223,385.0291666666667,84.57777777777778,112.54,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,1399.186210468714,0,171.30034953703705,49148.973125000004,0,0,0,0,-0.2611003341706062,0,0,8.772153754673488,12.591000187300994,12.08398058252427,10.333329790736252,25.463194444444444,8686.033333333333,0.8646816755607887,-0.2325000000000088,-431.59999999999854,2.002429852618123
South West,Cassava,2017,4,28.06904843357554,436.61329380204745,84.57777777777778,112.54,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.6061392383723794,18.06904843357554,1835.7995042707616,0,168.88210807534617,55733.686953831355,1,0,0,0,-0.2611003341745427,0,0,8.772153754673488,12.591000187300994,12.08398058252427,10.333329790736252,25.463194444444444,8686.033333333333,0.8646816755607887,-0.2325000000000088,-431.59999999999854,2.002429852618123
South West,Cassava,2017,5,26.970972222222223,577.54375,84.57777777777778,112.54,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.6061392383723794,16.970972222222223,2413.3432542707615,30,162.27534953703704,73723.4596875,1,1,0,0,-0.26110033418170997,0,0,8.772153754673488,12.591000187300994,12.08398058252427,10.333329790736252,25.463194444444444,8686.033333333333,0.8646816755607887,-0.2325000000000088,-431.59999999999854,2.002429852618123
South West,Cassava,2017,6,25.470972222222223,770.0583333333334,84.57777777777778,112.54,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.6061392383723794,15.470972222222223,3183.401587604095,60,153.25034953703704,98297.94625000001,1,1,0,0,-0.2611003341872604,0,0,8.772153754673488,12.591000187300994,12.08398058252427,10.333329790736252,25.463194444444444,8686.033333333333,0.8646816755607887,-0.2325000000000088,-431.59999999999854,2.002429852618123
South West,Cassava,2017,7,23.970972222222223,962.5729166666667,84.57777777777778,112.54,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.6061392383723794,13.970972222222223,4145.974504270762,90,144.22534953703703,122872.4328125,1,1,0,0,-0.26110033419059187,0,0,8.772153754673488,12.591000187300994,12.08398058252427,10.333329790736252,25.463194444444444,8686.033333333333,0.8646816755607887,-0.2325000000000088,-431.59999999999854,2.002429852618123
South West,Cassava,2017,8,22.872896010868907,1103.5033728646192,84.57777777777778,112.54,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.6061392383723794,12.872896010868907,5249.477877135381,120,137.6185909987279,140862.20554616864,1,0,0,0,-0.26110033419229395,0,0,8.772153754673488,12.591000187300994,12.08398058252427,10.333329790736252,25.463194444444444,8686.033333333333,0.8646816755607887,-0.2325000000000088,-431.59999999999854,2.002429852618123
South West,Cassava,2017,9,22.470972222222223,1155.0875,84.57777777777778,112.54,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.6061392383723794,12.470972222222223,6404.565377135381,150,135.20034953703703,147446.919375,1,0,0,0,-0.2611003341928128,0,0,8.772153754673488,12.591000187300994,12.08398058252427,10.333329790736252,25.463194444444444,8686.033333333333,0.8646816755607887,-0.2325000000000088,-431.59999999999854,2.002429852618123
South West,Cassava,2017,10,22.872896010868907,1103.5033728646195,84.57777777777778,112.54,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,7508.06875,180,137.6185909987279,140862.20554616867,0,0,0,0,-0.26110033419229284,0,0,8.772153754673488,12.591000187300994,12.08398058252427,10.333329790736252,25.463194444444444,8686.033333333333,0.8646816755607887,-0.2325000000000088,-431.59999999999854,2.002429852618123
South West,Cassava,2017,11,23.970972222222223,962.5729166666667,84.57777777777778,112.54,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,8470.641666666666,210,144.22534953703703,122872.4328125,0,0,0,0,-0.26110033419059187,0,0,8.772153754673488,12.591000187300994,12.08398058252427,10.333329790736252,25.463194444444444,8686.033333333333,0.8646816755607887,-0.2325000000000088,-431.59999999999854,2.002429852618123
South West,Cassava,2017,12,25.470972222222223,770.0583333333334,84.57777777777778,112.54,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,9240.7,240,153.25034953703704,98297.94625000001,0,0,0,0,-0.2611003341872604,0,0,8.772153754673488,12.591000187300994,12.08398058252427,10.333329790736252,25.463194444444444,8686.033333333333,0.8646816755607887,-0.2325000000000088,-431.59999999999854,2.002429852618123
South West,Cassava,2018,1,26.69875,696.24375,84.29861111111111,106.786,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,696.24375,0,160.63747916666668,88875.51468749999,0,0,0,0,0.7484052355623492,0,1,9.636835430234276,8.772153754673488,12.591000187300994,9.422038522595024,25.457731481481485,10017.633333333333,0.22029095264303145,-0.2722222222222186,1899.199999999999,0.573493404178642
South West,Cassava,2018,2,27.796826211353316,526.3484835159054,84.29861111111111,106.786,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,1222.5922335159053,0,167.24423770497577,67188.38392080533,0,0,0,0,0.7484052355418052,0,1,9.636835430234276,8.772153754673488,12.591000187300994,9.422038522595024,25.457731481481485,10017.633333333333,0.22029095264303145,-0.2722222222222186,1899.199999999999,0.573493404178642
South West,Cassava,2018,3,28.19875,464.16249999999997,84.29861111111111,106.786,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,0.0,0.0,1686.7547335159054,0,169.66247916666666,59250.34312499999,0,0,0,0,0.7484052355305253,0,1,9.636835430234276,8.772153754673488,12.591000187300994,9.422038522595024,25.457731481481485,10017.633333333333,0.22029095264303145,-0.2722222222222186,1899.199999999999,0.573493404178642
South West,Cassava,2018,4,27.796826211353316,526.3484835159055,84.29861111111111,106.786,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.642854397146218,17.796826211353316,2213.103217031811,0,167.24423770497577,67188.38392080534,1,0,0,0,0.7484052355418044,0,1,9.636835430234276,8.772153754673488,12.591000187300994,9.422038522595024,25.457731481481485,10017.633333333333,0.22029095264303145,-0.2722222222222186,1899.199999999999,0.573493404178642
South West,Cassava,2018,5,26.69875,696.24375,84.29861111111111,106.786,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.642854397146218,16.69875,2909.346967031811,30,160.63747916666668,88875.51468749999,1,1,0,0,0.7484052355623492,0,1,9.636835430234276,8.772153754673488,12.591000187300994,9.422038522595024,25.457731481481485,10017.633333333333,0.22029095264303145,-0.2722222222222186,1899.199999999999,0.573493404178642
South West,Cassava,2018,6,25.19875,928.3249999999999,84.29861111111111,106.786,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.642854397146218,15.19875,3837.6719670318107,60,151.61247916666667,118500.68624999998,1,1,0,0,0.7484052355782623,0,1,9.636835430234276,8.772153754673488,12.591000187300994,9.422038522595024,25.457731481481485,10017.633333333333,0.22029095264303145,-0.2722222222222186,1899.199999999999,0.573493404178642
South West,Cassava,2018,7,23.69875,1160.40625,84.29861111111111,106.786,6.016666666666667,127.64999999999999,1.7,0.19666666666666666,1.642854397146218,13.69875,4998.078217031811,90,142.58747916666667,148125.85781249998,1,1,0,0,0.7484052355878096,0,1,9.636835430234276,8.772153754673488,12.591000187300994,9.422038522595024,25.457731481481485,10017.633333333333,0.22029095264303145,-0.2722222222222186,1899.199999999999,0.573493404178642
